00_06756 I.Kokiseyo       3 19 3 10 2 14 2  8 1 13  10  36 1304008922
00_06767 W.Yowariro       2 12 1 19 2 19 2  6 2 18  86  90 -1445816948
00_06778 A.Nironuha       2 10 x  x 1  6 2  5 x  x  69  95 559659294
00_06789 W.Chitsu         x  x 1 16 3 12 3 15 2  6  44  61 -646840374
00_06790 R.Rerusuyu       2 13 3 10 3 10 2 15 3  9  85  22 -645008029
00_06804 S.Tokesa         x  x 1 13 2  8 3 15 3 13  82  98 -1057836185
00_06815 W.Irewana        2 17 1 13 2 10 3 18 3  7  88  97 -194593685
00_06826 K.Raho           1  6 2 12 2 18 3 12 x  x  65  50 1110536658
00_06837 S.Ruyurora       1 18 2 10 x  x 2 18 3 13  81  90 602795497
00_06848 U.Shinu          1  9 3 18 3  6 2 19 3  8  20  67 1933566764
00_06859 M.Chiekawa       1 13 2 10 3 18 3  6 x  x  24  10 246107586
00_06860 I.Oru            3 10 3 16 1 20 2 19 2 18  52  58 811958983
00_06871 K.Watsuki        1  6 3 18 1 12 3 17 x  x  89  52 -684928547
00_06882 U.Koteana        x  x 2  9 2 12 x  x 1  9  88  41 -784848460
00_06893 K.Waho           3 10 1 11 1 11 1 14 3 16  44  77 -223917870
00_06907 N.Hosukete       1  5 1  4 2 17 1 13 3 14  98  50 -108773818
00_06918 S.Yohi           3 19 x  x 2 12 2 16 3  5  65  85 565694132
00_06929 M.Oroshi         1 11 2  0 2 15 1 11 1 19  31  87 834762443
00_06930 R.Husu           3  4 1  8 1 12 3  9 1 11  99  86 268284514
00_06941 U.Roshi          1  8 3 16 1 16 1 17 2 11  76  28 -916645093
00_06952 O.Kuseuro        1 13 2 20 3 19 x  x 3  9  72  78 1598168954
00_06963 E.Nase           1  0 1 11 x  x 3 14 3 12  51  84 -240681190
00_06974 Y.Toneho         2  2 x  x x  x 3 14 2  6  58  44 -374178345
00_06985 O.Oreneto        1 19 3 13 x  x 1  9 2 16  80  91 917964467
00_06996 T.Chirusuho      1 10 x  x 1  4 x  x 3 13  84  94 -796342820
00_07005 A.Kiihe          2 10 3  6 2 18 1 12 1 10  93  52 1717445083
00_07016 W.Nanohe         2 16 2 15 3 20 3  0 x  x  83  77 24582387
00_07027 I.Niene          1 18 x  x 1 17 x  x 3  6  33  70 -1976637943
00_07038 S.Kuhe           3  6 3 12 1 18 1 15 1 14  95  36 1845778357
00_07049 N.Kuheu          2  6 3 11 x  x 3 17 3 19  98  81 -1585735975
00_07050 S.Rirokani       x  x 3 19 1 10 3 16 1 10  83  38 926817375
00_07061 S.Reho           1 18 x  x x  x 3 17 1 18  62  80 501577281
00_07072 T.Rureke         3 18 1 18 2  5 2  8 2 10  58  86 -228325726
00_07083 U.Hishi          x  x 1 10 3 17 1 11 x  x  28  28 -800533331
00_07094 M.Hanawasa       3 20 3 16 2 19 1 17 2 11  10  78 -1753541834
00_07108 W.Oinote         1  8 1 16 x  x 1  5 1 15  67  22 45947915
00_07119 W.Niyaya         x  x 3 19 x  x 2  7 2  4  95  65 858357791
00_07120 Y.Ninare         2 16 x  x 1 12 1 18 x  x  50  34 -687247033
00_07131 Y.Tarura         1  6 1 19 2 15 1  5 1  8  80  95 423191631
00_07142 W.Kukuate        2 18 1  9 1 14 x  x x  x  75  76 -1134159484
00_07153 M.Retorone       1 18 1 11 x  x 1 18 x  x  37  92 1602558307
00_07164 W.Sokuyui        1  7 2 19 3 19 2 13 2 16  89  84 1978958259
00_07175 W.Yae            1 10 2 12 x  x x  x x  x  60  45 -901860754
00_07186 R.Ouchisu        1 11 1  4 1 17 2 17 3 20  63  87 1152613788
00_07197 E.Nehiyu         3  9 x  x 1 12 1 18 1  3  33  0 433624267
00_07201 S.Ichishi        3 17 3 17 1  6 3 16 3  9 100  70 -1576483550
00_07212 W.Echikesa       3 10 2  9 2  8 x  x 2 11  68  78 2036910430
00_07223 M.Hunirohu       1 18 2 17 1 19 1 13 1 14  83  41 -1143803645
00_07234 M.Yuta           1 19 3  6 3 19 x  x 1 19  98  83 528256398
00_07245 S.Hoyare         1 16 x  x 3  8 3 14 1 11  48  14 -384211690
00_07256 M.Ekuni          2 13 3 19 3 11 3 18 3  4  57  97 1791756083
00_07267 Y.Sekisata       1 16 3 10 3 14 1  4 3 16  0  91 1808269693
00_07278 A.Huioo          3 15 x  x 3 18 2  7 x  x  43  45 -1694209176
00_07289 T.Hara           2 12 1 18 3 15 x  x 2  5  48  34 -33153258
00_07290 N.Hutaro         3 18 3 17 x  x 3 19 x  x  84  37 485570919
00_07304 Y.Kokanu         1 16 3 20 3  0 2  5 1 17  88  14 -1956525940
00_07315 M.Nuo            1 16 2 18 1 17 3 18 x  x  63  28 -1263694517
00_07326 H.Tachinu        x  x x  x 3 12 x  x 2 17  58  99 -2067380782
00_07337 S.Hokehachi      2 14 1 12 3  8 1  9 2 19  98  92 1943786074
00_07348 R.Inine          3 11 x  x 2 16 x  x 2 18  78  87 1902658664
00_07359 R.Hiha           1  8 3 11 3 14 3 11 x  x  99  84 -650580169
00_07360 S.Kutashisa      2 19 x  x x  x 3 13 1 14  92  74 -160052472
00_07371 T.Kohu           3 19 2  8 2 12 1 18 1 18  34  42 1752581978
00_07382 A.Kisu           x  x x  x 2 17 1 19 3 19  87  33 778323558
00_07393 U.Hookehe        2 12 3 18 1 15 1 16 3 17  66  96 -81822360
00_07407 R.Kihetsu        3 16 1 14 3 14 1  6 1  6  62  77 -1074755720
00_07418 R.Ushikunu       2  8 1  8 2 19 x  x 2  5  48  87 216844975
00_07429 U.Shiseku        2 13 3 18 x  x x  x 2 12  97  17 845327213
00_07430 H.Rironana       2 12 3 19 3  6 3 10 2 14  72  17 1863098951
00_07441 N.Ruo            1 12 3  3 2 18 3 18 3 12  93  61 -872149691
00_07452 N.Husuhi         3 19 3 12 2 18 2 13 3 19  10  66 -21776855
00_07463 W.Riwareke       x  x 3 17 1 13 2  4 1  6  63  70 323816383
00_07474 I.Kuhuhahu       2 19 3  8 1  6 3 17 1 16  88  90 -485268305
00_07485 R.Roriru         x  x 1  6 x  x 1  8 x  x  64  61 1355979944
00_07496 A.Wananiwa       3  3 2  9 1 18 3 13 x  x  82  76 -701490776
00_07500 M.Hetewa         1 17 1 11 1 18 3 15 3 19  31  72 1262073594
00_07511 S.Isora          x  x x  x 3 10 2 12 3  5  62  70 707938648
00_07522 K.Yoto           3  7 1 16 2 12 3 15 1 10  76  80 1844426172
00_07533 S.Reyushi        1 15 1 18 2 17 2 14 2 19  90  31 -1380574327
00_07544 I.Eka            3  9 3 12 2  2 x  x x  x  74  41 1565864281
00_07555 A.Warura         1 10 x  x 3 19 3 16 2 19  38  83 729884723
00_07566 O.Rasukose       2 11 3 18 1  8 1 11 3  6  72  91 1381160141
00_07577 W.Huoki          x  x 1  9 x  x 1 13 3  2  57  89 1371002999
00_07588 N.Nokise         2 15 x  x 1 18 x  x 3 15  34  91 962079274
00_07599 Y.Hauko          2 15 3 10 1  6 2 17 1 18  43  60 -1323411001
00_07603 A.Keru           1  2 1  9 x  x 1 14 1 19  33  72 -406237206
00_07614 O.Nitsuto        1 14 1 13 1  4 x  x x  x  80  40 -1988325770
00_07625 Y.Eka            x  x 1 18 2 12 1 18 2 15  64  0 822064969
00_07636 A.Kaseyuki       2 12 x  x 3  2 x  x 1 15  94  30 1290661163
00_07647 M.Shirane        1 12 3 16 x  x 1 13 x  x  96  72 -1453808330
00_07658 Y.Keitsuka       3 17 2  9 x  x 2  9 x  x  83  17 -196680059
00_07669 H.Huso           1  9 1 17 2 14 3  6 3 13  40  79 1543622529
00_07670 H.Ritonewa       x  x 2  9 1 15 1 19 1  4  33  30 1150849807
00_07681 M.Nishiyane      2 14 2 18 1 10 2 10 1 12  64  61 -788733951
00_07692 H.Hohoshihe      x  x 1  9 2 10 x  x 3 19  82  91 945039536
00_07706 A.Sohoteho       3 19 3 12 1 19 2 13 2 17  36  37 557418339
00_07717 N.Norasaha       1 14 3 10 x  x 2  8 3  8  24  86 -2010095620
00_07728 Y.Reiki          x  x 2 19 2 18 2  6 x  x  97  83 1099738361
00_07739 A.Nehu           1 10 3 15 x  x 1  8 1  9  71  68 -7772308
00_07740 M.Kite           3  0 x  x 2 12 1  8 x  x  82  95 -2033655310
00_07751 M.Uhoneru        1 11 1 10 1 17 3 17 2 15  43  59 -435110259
00_07762 W.Noraru         2  2 1 12 3  7 3 15 1 19  56  99 -2118112683
00_07773 I.Noa            2 11 x  x 3  6 3  9 2  7  83  99 980145974
00_07784 I.Usako          x  x 2  8 2  3 1 11 2 15  45  45 230122643
00_07795 O.Anariso        x  x 1 19 1  4 2  4 3  3  98  48 -1065769450
00_07809 E.Kekoo          1  6 1 17 1 15 1 18 x  x  70  63 1330179269
00_07810 W.Horuri         1 12 x  x 1 11 2  9 1 13  74  30 1319590265
00_07821 H.Chikeno        x  x x  x 2  2 1 16 1 12  56  85 -91839309
00_07832 N.Kasato         3 18 2  7 x  x 1 16 2 11  69  34 -1337962072
00_07843 Y.Tanokura       2 17 3  5 1 17 1  8 1  6  78  98 589016702
00_07854 M.Keochisa       3 13 1  6 x  x 3 18 3 11  84  67 -1886741610
00_07865 S.Rasaoi         1 19 2 17 3  9 1 15 2 18  89  48 1035109245
00_07876 R.Wana           3 14 3 18 3 10 1  4 2 19  45  54 1831874697
00_07887 U.Kokuse         x  x 2 17 1 14 x  x 3 18  74  10 1527703324
00_07898 W.Totsuriki      3 19 x  x x  x 2  3 3 16  86  26 -119899404
00_07902 E.Ruwasora       1 10 x  x 2 18 3 16 1 17  24  87 -409371105
00_07913 R.Sohotei        3 12 2 12 2  9 1 14 3  9  95  76 -44511876
00_07924 U.Sata           x  x x  x 3 12 3  8 2 11  43  92 624718085
00_07935 A.Teri           1 17 2 13 1  6 x  x x  x  77  40 751258885
00_07946 K.Shini          1 13 2 10 x  x 1 12 3  8 100  91 307142724
00_07957 T.Kechi          x  x x  x 3 19 1 17 1 18  51  34 1170630818
00_07968 M.Toseriha       2 19 2 14 2 10 x  x x  x  53  76 1408385187
00_07979 Y.Oki            3 13 1  2 x  x 2 16 2 19  75  94 416558105
00_07980 M.Shichikahu     1 15 x  x 2 16 2 12 3 17  37  14 1565079171
00_07991 T.Yoyo           2 13 3 19 x  x 1 15 2  9  58  31 -918868026
00_08000 S.Nutenu         3 13 2 16 2 15 3 13 2 16  56  10 663679481
00_08011 I.Huyaa          2 14 x  x 3 11 3 16 3 16  87  68 247096849
00_08022 A.Shitsu         x  x 1 11 3  8 2 14 2 10  36  95 288756401
00_08033 I.Hetotani       1 18 2 17 x  x 2 11 x  x  90  98 876005277
00_08044 A.Hikunute       1 16 x  x x  x 1 10 2  6  70  89 -227420760
00_08055 M.Sehi           3 19 2 19 x  x 1 13 3 12  98  69 1715445757
00_08066 M.Usuchite       1  9 3 18 1 12 1 13 1 19  98  84 197505566
00_08077 S.Akoha          x  x 2 14 2  8 1  9 1  6  84  33 524984870
00_08088 R.Hite           1 20 1 15 2 12 x  x 2 17  89  90 -453065184
00_08099 I.Sora           3  6 3 15 1 18 1  9 3  9  75  88 -1937718419
00_08103 A.Sua            x  x x  x 2  6 1  8 2 16  50  95 1491316245
00_08114 E.Suroru         3  3 x  x 1 18 3 12 2  8  78  60 1946868081
00_08125 K.Huki           1 14 3 17 2 13 2 17 3 12  81  69 -434570266
00_08136 K.Eniki          1 18 3 19 1 12 3  8 3 16  59  26 -794507466
00_08147 Y.Nushita        1 18 1 19 2 19 3 15 1 11  91  60 -1073690618
00_08158 W.Nasu           1 11 1  8 2 12 1  6 2 16  84  62 -1196361560
00_08169 T.Rishiruha      1 19 3 14 3  5 3 15 1 18  82  71 748882251
00_08170 Y.Yaunone        1 11 x  x 3  8 3 18 3 19  71  67 1889477333
00_08181 N.Keitsu         2  8 2 15 x  x x  x x  x  83  26 967040468
00_08192 A.Runanu         3 16 3 15 2 11 3 18 3  8  51  50 -2055698627
00_08206 N.Hona           x  x 1 17 3 11 2  7 2 13  47  31 2076306468
00_08217 N.Ranitata       1  8 3 19 x  x 3 17 x  x  90  60 1170055732
00_08228 W.Rae            1  9 3 16 2 12 1 10 1 15  31  66 -1074370425
00_08239 S.Nate           3  9 x  x x  x x  x 2  5  34  78 1241279387
00_08240 T.Senu           3 19 2 14 x  x 2 13 1  9  95  38 1790680054
00_08251 N.Haohanu        3 12 3  9 x  x 1 16 3 13  93  88 -123107833
00_08262 U.Hiruitsu       1  5 2 17 3 16 1 13 3 14  93  91 -811590405
00_08273 M.Ranosoo        3  6 2 14 2  8 1  8 x  x 100  77 258536015
00_08284 W.Rute           3 15 2 19 1 11 3  9 1  8  83  74 568330658
00_08295 S.Rinehehe       x  x x  x x  x 2 10 1 18  36  33 808083841
00_08309 T.Tetewa         1  6 2 12 x  x 3  8 1  8  45  95 -448322561
00_08310 N.Oko            2 17 1 14 3 16 x  x 1 15  60  78 -892621064
00_08321 O.Rushihushi     x  x 2 12 x  x 3 16 3  6  58  81 153725157
00_08332 M.Rineko         1  2 x  x 1  7 2 10 x  x  78  44 -93095745
00_08343 M.Wawara         1 16 3  8 1 11 3  6 2  5  56  24 -1319908191
00_08354 R.Rehasa         1 16 3 17 2 13 1 16 2 14  14  88 670129538
00_08365 O.Kaka           x  x 3 19 x  x 3 17 2  6  48  0 -1037531708
00_08376 R.Kuteshihe      1 19 1  8 x  x x  x 3 19  0  91 1834365863
00_08387 W.Ewahi          2 15 3 11 3 13 x  x 1  2  93  36 1055892532
00_08398 R.Tsuto          2 19 1 10 3  8 3 15 2 12  57  98 493462940
00_08402 E.Riyari         2 12 3  7 2 18 x  x x  x  43  68 1522911783
00_08413 R.Ehu            3 18 1  2 3  5 x  x 3 15  85  74 -841283306
00_08424 K.Unuya          3  6 3  9 2 16 1  9 1  7  77  48 443061809
00_08435 Y.Saketeyo       1 10 2 15 x  x 2 16 1 20  40  22 -472068419
00_08446 M.Nukayotsu      3 19 x  x 1  4 x  x 3 18  53  71 1353430193
00_08457 S.Soyaato        x  x 1 19 x  x 2 18 1 15  97  52 -1765860913
00_08468 T.Seanuni        2  6 2 18 2 12 3 19 1 14  91  84 1121187628
00_08479 S.Nukayu         2 12 3 16 1 19 1 16 1 19  80  89 372564295
00_08480 U.Nehahora       1  8 1 12 3 14 2 18 3 15  60  33 -258660038
00_08491 U.Wato           2 12 3 17 3  6 2 19 2 15  53  24 925477840
00_08505 H.Kukoo          3 18 2 19 2 10 x  x 1  6  38  66 -413207502
00_08516 R.Eyu            3  9 1 18 2  3 3  5 1 17  73  33 413588942
00_08527 H.Koro           1 16 3 12 2  3 2  3 x  x  56  61 1377873603
00_08538 O.Eyunenu        2 16 3  5 1 14 1  8 3 14  96  37 -669928312
00_08549 O.Nekekohu       3  7 3 15 1 19 3 15 3 15  87  84 -707546611
00_08550 Y.Kiri           2 15 3 17 3 14 x  x 1 14  65  76 -744381264
00_08561 Y.Niyoruri       2 15 3  2 3  8 2  8 x  x  46  38 -1427700394
00_08572 M.Niha           3  0 1 11 2 15 1  9 x  x  14  92 1812304275
00_08583 T.Uratahu        3  4 x  x x  x 2 10 x  x  66  86 954786793
00_08594 M.Taese          2 19 3  9 x  x 2 19 x  x  94  56 -1375332887
00_08608 R.Kuhe           3 12 2 15 1 13 x  x x  x  96  90 197359862
00_08619 R.Ehe            3 13 2 16 3 14 x  x 1 18  45  65 -1511407757
00_08620 Y.Oro            1 19 3 17 2  9 1 17 3 19  96  94 -1448156578
00_08631 H.Shisu          1 17 1 16 2 18 2 18 2 17  64  97 1093186914
00_08642 T.Haeto          2  0 1 19 1  5 1  8 1 12  0  96 1382179819
00_08653 T.Kuau           2 15 x  x x  x 1 16 3 20  31  64 -19767003
00_08664 W.Wayou          2  6 1 17 3 18 3 17 3 17  76  95 -1690980670
00_08675 R.Nuo            3 18 1  8 3 18 2 10 3  6  96  47 -1982633114
00_08686 U.Tee            2 14 x  x 2 17 2  8 1 19  42  81 -1641395234
00_08697 K.Seka           2  8 x  x 1  8 2  8 1 19  14 100 834800664
00_08701 U.Kare           2 17 2 12 3  8 3 14 x  x  82  60 -1179618422
00_08712 S.Achi           2  9 1 20 1  6 2  7 1 17  14  22 -2135586235
00_08723 K.Tsurotete      x  x 3 19 x  x 3  8 3  2  51  56 166381683
00_08734 N.Orane          1 11 x  x x  x 2 11 x  x  93  78 1814445819
00_08745 E.Ukisu          x  x x  x 1 14 1 10 1 14  67  58 -177094368
00_08756 N.Seshi          2 10 3 15 2 16 2 16 1 18  86  10 -506791013
00_08767 I.Ihoo           3  4 3 14 2 13 x  x x  x  90  26 -515895869
00_08778 H.Hoo            x  x x  x 2 15 2 19 1 16  74  17 63831677
00_08789 I.Tasowa         3 17 x  x 3 12 1 13 x  x  60  78 1835959945
00_08790 U.Sunisone       2 15 3 17 1  8 3  4 3 13  91  70 -271721819
00_08804 I.Sekorure       3  2 x  x 1 12 1  7 2 12  14  76 -1596748588
00_08815 N.Rakike         1  4 1 13 3 13 1 16 3 14  62  30 1795535853
00_08826 A.Keno           3  8 x  x x  x 1 13 3  6  66  97 -688865120
00_08837 O.Kikiyo         3 12 1 19 1 18 2 19 2 11  99  84 342619318
00_08848 R.Shihuu         2 19 3 19 2  9 2  0 2  9  87  78 -1909917179
00_08859 E.Koto           2 17 1 13 x  x 1 14 1 14  24  63 1250011698
00_08860 T.Haronuku       3  4 2 14 3 13 3 15 1 18  67  96 1953133947
00_08871 K.Hatayashi      1 16 1 15 3 12 x  x 2  6  68  36 -1772763574
00_08882 M.Akuri          2  4 2 19 1 11 2 15 3 14  50  94 1925013399
00_08893 E.Kero           3 12 1 17 1  9 1 15 2 10  90  20 878750282
00_08907 Y.Tehinoru       1 17 1 10 1 18 x  x 2 11  53  76 -996193086
00_08918 R.Sorusayo       2  7 1 14 1 16 1 16 x  x  30  67 -649458625
00_08929 U.Osuru          x  x 2  8 1 15 x  x 2  9  47  98 1784457968
00_08930 E.Hohaya         1 19 3 18 3 10 2  7 2  7  57  93 569576381
00_08941 Y.Kuroko         2 10 2 10 2 18 x  x 2 10  46  14 -1940732104
00_08952 I.Nuisu          1 18 3 13 x  x 3 16 x  x  76  97 1004633519
00_08963 H.Aese           3  9 1 10 2 14 1  8 1 11  97  58 1599796157
00_08974 T.Korune         3 11 3  6 2  2 2 13 2 12  72  81 1210919599
00_08985 K.Kochiranu      3 17 1 12 2 19 3 13 x  x  60  87 692871008
00_08996 Y.Ruusohe        2 13 x  x 2 18 2  7 2  5  97  65 -505246486
00_09005 S.Tsuhotsuke     1  2 3 14 1  5 1 16 2 15  86  41 -1155563640
00_09016 K.Hawasu         2 16 1 10 3  8 2 16 1 11  56  73 -1174355560
00_09027 H.Asouno         2 18 2  4 2 12 x  x 2 14  84  62 1617314590
00_09038 Y.Reuhu          2 18 x  x 2  6 2 10 x  x  22  64 -144745081
00_09049 M.Soono          x  x 2 12 1 16 1 10 x  x  96  69 1371594137
00_09050 I.Yokoke         1  2 2  7 2  8 3 20 3 12  72  37 -2058179282
00_09061 T.Yore           3 18 1 16 1  8 1  6 x  x  20  95 -1034508596
00_09072 I.Tsuku          3  8 x  x x  x 3 14 2 18  88  70 1382328101
00_09083 W.Wahohenu       2 14 2 16 1  2 1 19 1 12  51  92 -698828666
00_09094 R.Nariniri       x  x 2 19 3 14 3  3 1  8  80  84 868197020
00_09108 W.Yuwa           3 11 3 14 3  6 2 18 2 17  26  73 1000843504
00_09119 W.Chikuhui       1  7 x  x 1 10 3  8 1 19  93  88 2142111873
00_09120 K.Henise         2 16 2 13 x  x 3 17 1 13  98  92 477901177
00_09131 O.Aniho          x  x 3  5 x  x 1 18 1 17 100  84 -216577132
00_09142 T.Kaaruha        3 16 1 19 3 12 2  4 2 17  72  78 1239750698
00_09153 T.Sushi          x  x 3  8 3  8 3 18 3 11  84  26 92311977
00_09164 W.Tsuoru         3 17 3 14 1 19 1  7 1  5  88  54 1570404089
00_09175 W.Hinesohi       3  8 2 10 1  3 1 18 3 15  90  92 -997283215
00_09186 H.Rokare         2 19 3  8 1 17 1 18 3 15  90  46 -1723250169
00_09197 S.Hanu           2 18 3 18 2  7 1 15 3 15  55  93 146449941
00_09201 N.Tsuhonunu      2  8 x  x x  x 3 13 1  2  69  46 643642684
00_09212 E.Unaka          1 16 2 20 x  x x  x x  x  91  57 382620529
00_09223 H.Nekusahe       3 15 x  x 2  9 1 11 3 14  79  54 2067953242
00_09234 Y.Soo            x  x 3  6 3 19 3 15 3 13  72  97 -1762210262
00_09245 S.Ahuyoo         1  4 1 14 2 16 x  x 1 10  71  30 1092163204
00_09256 Y.Heruke         x  x 2  8 2  7 2  5 3 19  59  89 1989655754
00_09267 S.Rakui          2  6 3 14 2 11 x  x 3 11  66  0 1701151633
00_09278 H.Hiyosuni       2 15 3 16 1 17 1  9 1 11  64  64 -678001858
00_09289 A.Nono           3 12 3 19 1 16 2 18 2 19  92  72 -572657549
00_09290 T.Norani         x  x 1 10 2 13 2 14 3 19  67  80 -419280322
00_09304 H.Rano           2  7 1 12 1 15 2  4 3 15  0  70 1034850650
00_09315 O.Are            2 11 2 17 x  x 2  6 2 10  98  94 661404988
00_09326 W.Sana           1 13 3 14 2 15 3 17 1  4  91  69 1825850737
00_09337 O.Era            x  x 3 13 1 15 3 12 2  5  64  20 1473631930
00_09348 W.Nesau          3 13 x  x x  x 2  9 1 14  69  67 686914471
00_09359 R.Kokoso         1 12 2 19 3 13 2  5 1 16  61  81 -1740397280
00_09360 W.Sonihuru       2 13 2 18 3 10 3  4 x  x  69  69 -998981307
00_09371 O.Hoyosewa       x  x 1 17 2  8 x  x 2 10  94  62 1759363307
00_09382 I.Hokuko         2 17 1 12 3 10 x  x 1 13  87  91 -1992502394
00_09393 H.Nuita          1 16 2  6 3 12 2 14 x  x  80  95 1143579340
00_09407 Y.Nekiro         x  x 3 18 x  x 1 12 2 13  84  58 -1773847794
00_09418 Y.Suyane         2 10 2 15 2 18 1  0 3  4  57 100 -1609905645
00_09429 H.Yusotare       1  3 2 12 1 16 1 13 2 18  59  81 -1118311219
00_09430 O.Wanoiso        2 11 2 18 1  6 x  x x  x  50  43 892731639
00_09441 E.Kosanehu       2 11 3 18 3  9 x  x 2 14  72  96 -286129318
00_09452 E.Kaahahi        x  x 1 17 1 12 2 18 1  8  67  20 44173385
00_09463 W.Saauni         3  8 x  x x  x 2  8 3  8  64  67 1369343196
00_09474 Y.Kese           1 18 1 17 3  6 3 14 2 19  74  83 790123885
00_09485 N.Shitsu         2  6 x  x 3 17 1 18 x  x  94  89 432161210
00_09496 O.Shiawa         3 17 1 17 2 18 1 20 x  x 100  44 52300023
00_09500 M.Risuroke       2 14 3 15 3  8 3 17 x  x  22  24 1751589265
00_09511 S.Kotaku         1  8 1 17 1 13 1 17 3 18  55  79 1683337404
00_09522 I.Hotehisu       2 20 2 13 2 17 1  7 1  0  0  44 367247098
00_09533 I.Shiwaru        3 14 x  x x  x 1 12 1 18  94  70 1389150586
00_09544 N.Rayatsu        x  x 2  6 x  x 2 12 1  6  56  57 -1709248898
00_09555 E.Ewa            2 18 x  x 3 11 1 16 2 18  64  17 1636301779
00_09566 N.Sora           x  x 1 10 2 13 1 10 x  x  92  88 -1272572504
00_09577 A.Konowahe       x  x x  x 2  9 3  9 3 19  60  76 1514747707
00_09588 M.Rio            x  x 1 18 1  5 x  x 2 19  86  57 1002719129
00_09599 U.Tsuse          1 12 x  x 3 11 3  7 3  8  69  53 -443878889
00_09603 A.Nohachise      2  4 2 17 x  x 2 12 1 12  90  92 477595049
00_09614 I.Noruta         x  x x  x 1 14 3 16 x  x  75  62 -856420699
00_09625 Y.Nisuyo         x  x 1  0 2 20 1 15 1 13  94  80 2105818351
00_09636 A.Kitsu          2 18 2 11 x  x 2 14 1 14  59  75 -458464564
00_09647 S.Tsura          3 17 3 14 x  x x  x x  x  72  76 -1695663367
00_09658 O.Shikotei       2 15 x  x x  x 2  4 1 11  86  74 529004501
00_09669 T.Tehichi        x  x x  x 2 14 1 15 2 12  69  50 -620050326
00_09670 I.Chiyutsuru     2 15 2 13 1 14 3  6 1  3  33  57 -1059714101
00_09681 S.Kero           2 16 2 16 x  x 2 12 1 14  64  78 1966925469
00_09692 K.Shine          3  2 3 14 1  4 2  9 x  x  74  60 -2097071658
00_09706 O.Wasosu         x  x 3 17 x  x x  x 1 12  14  99 931843652
00_09717 M.Kuri           2  4 1 16 3  7 3 19 2  8  42  58 -274535721
00_09728 N.Tehetoyo       2 18 2 16 1 19 1 18 2 19  45  70 -979009147
00_09739 U.Totosasu       2 17 1 10 3 16 3 19 3 14  97  57 -2050208041
00_09740 A.Chise          1 10 1  2 1 12 2 18 2  3  72  43 -1504714629
00_09751 U.Totowa         1  4 2 14 2 20 2  4 3 19  0  68 930818920
00_09762 H.Ao             x  x 2 19 1 15 2 10 2  5  34  50 339349942
00_09773 A.Sosere         3  2 2 14 3  6 1 13 2  8  97  79 1440132306
00_09784 I.Nutera         3  8 3 19 1 12 3  6 2 18  83  83 -1295586263
00_09795 H.Kuhushiku      1 19 1  9 3 17 x  x 2 14  93  26 1062969894
00_09809 N.Hitoneko       1 16 x  x x  x x  x 1  4  37  91 573714799
00_09810 K.Kayochi        3 12 x  x 3 15 x  x 1  7  47  84 -1542299022
00_09821 N.Esa            2  2 x  x 2 13 1 16 1 14  60  85 453301669
00_09832 U.Rieke          1 12 2 13 x  x 1 15 x  x  50  79 1048890276
00_09843 Y.Shiukera       2 16 1 18 1 16 x  x x  x  61  96 -659097350
00_09854 A.Riso           1 15 2 14 2 19 1 14 3 14  30  83 -1136604451
00_09865 S.Rerine         x  x x  x x  x 2 12 1 16  81  95 416313475
00_09876 N.Toria          2  6 2 13 2 11 2  5 x  x  69  41 -1919012379
00_09887 S.Osunaru        1 10 2 11 2  7 1 12 1  8  97  78 -730488690
00_09898 R.Raheu          2 16 x  x 1  8 2  6 1 18  78  95 -783272120
00_09902 I.Waseoro        1  8 1 13 2  2 x  x 2  6  95  92 1301521012
00_09913 T.Chira          x  x 2 13 x  x 2 19 x  x  85  86 -381667709
00_09924 O.Keno           x  x 3 19 2 14 1  9 1 17  82  79 1303277541
00_09935 I.Riari          3 13 1 12 1 17 1  7 1 10  67  47 -2107223969
00_09946 N.Oho            1 18 2  8 x  x 1 15 2  0  93  93 865561526
00_09957 N.Niseno         3 14 1  8 x  x 3 10 x  x  36  59 1979931535
00_09968 K.Nataa          x  x 2 13 2 16 1 18 2 17  93  67 -1439813306
00_09979 A.Niinoyo        2 15 2 19 3  7 x  x 3 18  64  52 1308948814
00_09980 E.Kake           3  8 3 14 3 17 1  8 3  8  94  90 278341203
00_09991 S.Ruhenoka       3 18 x  x 2 18 1 14 3 19  88  52 -1601617198
